country,year,value
Holy See,1947,905
Croatia,1947,3.77M
Haiti,1947,3.14M
Hungary,1947,9.29M
Indonesia,1947,65.5M
India,1947,349M
Ireland,1947,2.92M
Iran,1947,15.9M
Iraq,1947,5.13M
Iceland,1947,135k
Israel,1947,1.14M
Italy,1947,45.5M
Jamaica,1947,1.35M
Jordan,1947,369k
Japan,1947,83M
Kazakhstan,1947,6.48M
Kenya,1947,5.43M
Kyrgyz Republic,1947,1.69M
Cambodia,1947,3.93M
Kiribati,1947,37k
St. Kitts and Nevis,1947,45.1k
South Korea,1947,18.3M
Kuwait,1947,144k
Lao,1947,1.44M
Lebanon,1947,1.27M
Liberia,1947,867k
Libya,1947,1.05M
St. Lucia,1947,89.8k
Liechtenstein,1947,13.4k
Sri Lanka,1947,7.31M
Lesotho,1947,549k
Lithuania,1947,2.4M
Luxembourg,1947,297k
Latvia,1947,1.91M
Morocco,1947,8.49M
Monaco,1947,20.9k
Moldova,1947,2.44M
Madagascar,1947,3.74M
Maldives,1947,75.2k
Mexico,1947,25M
Marshall Islands,1947,16.1k
North Macedonia,1947,1.21M
Mali,1947,4.46M
Malta,1947,284k
Myanmar,1947,16.9M
Montenegro,1947,405k
Mongolia,1947,769k
Mozambique,1947,5.6M
Mauritania,1947,621k
Mauritius,1947,499k
Malawi,1947,2.79M
Malaysia,1947,5.76M
Namibia,1947,485k
Niger,1947,2.45M
Nigeria,1947,35.2M
Nicaragua,1947,1.22M
Netherlands,1947,9.73M
Norway,1947,3.17M
Nepal,1947,7.46M
Nauru,1947,3250
New Zealand,1947,1.82M
Oman,1947,449k
Pakistan,1947,33.8M
Panama,1947,799k
Peru,1947,7.25M
Philippines,1947,17.5M
Palau,1947,7270
Papua New Guinea,1947,1.35M
Poland,1947,25.7M
North Korea,1947,10.6M
Portugal,1947,8.2M
Paraguay,1947,1.38M
Palestine,1947,896k
Qatar,1947,22.9k
Romania,1947,16.2M
Russia,1947,100M
Rwanda,1947,2.03M
Saudi Arabia,1947,1.65M
Sudan,1947,6.07M
Senegal,1947,2.41M
Singapore,1947,914k
Solomon Islands,1947,105k
Sierra Leone,1947,1.9M
El Salvador,1947,2.06M
San Marino,1947,13.3k
Somalia,1947,2.11M
Serbia,1947,5.68M
South Sudan,1947,2.45M
Sao Tome and Principe,1947,61k
Suriname,1947,186k
Slovak Republic,1947,3.41M
Slovenia,1947,1.41M
Sweden,1947,6.83M
Eswatini,1947,256k
Seychelles,1947,37.5k
Syria,1947,3.44M
Chad,1947,2.4M
Togo,1947,1.33M
Thailand,1947,18.8M
Tajikistan,1947,1.47M
Turkmenistan,1947,1.22M
Timor-Leste,1947,413k
Tonga,1947,45.3k
Trinidad and Tobago,1947,596k
Tunisia,1947,3.44M
Turkey,1947,19.8M
Tuvalu,1947,4680
Taiwan,1947,6.33M
Tanzania,1947,7.18M
Uganda,1947,5.42M
Ukraine,1947,36.2M
Uruguay,1947,2.16M
USA,1947,148M
Uzbekistan,1947,5.99M
St. Vincent and the Grenadines,1947,59.9k
Venezuela,1947,5M
Vietnam,1947,23.1M
Vanuatu,1947,50.3k
Samoa,1947,82.9k
Yemen,1947,4.46M
South Africa,1947,12.3M
Zambia,1947,2.19M
Zimbabwe,1947,2.62M
Afghanistan,1948,7.53M
Angola,1948,4.39M
Albania,1948,1.21M
Andorra,1948,5800
UAE,1948,72k
Argentina,1948,16.4M
Armenia,1948,1.34M
Antigua and Barbuda,1948,44.4k
Australia,1948,7.89M
Austria,1948,6.9M
Azerbaijan,1948,3.04M
Burundi,1948,2.18M
Belgium,1948,8.55M
Benin,1948,2.18M
Burkina Faso,1948,4.09M
Bangladesh,1948,40.3M
Bulgaria,1948,7.13M
Bahrain,1948,116k
Bahamas,1948,80.9k
Bosnia and Herzegovina,1948,2.63M
Belarus,1948,7.01M
Belize,1948,66.7k
Bolivia,1948,3.04M
Brazil,1948,50.6M
Barbados,1948,206k
Brunei,1948,45.9k
Bhutan,1948,178k
Botswana,1948,397k
Central African Republic,1948,1.39M
Canada,1948,13.2M
Switzerland,1948,4.59M
Chile,1948,6.37M
China,1948,534M
Cote d'Ivoire,1948,2.61M
Cameroon,1948,4.18M
"Congo, Dem. Rep.",1948,11.8M
"Congo, Rep.",1948,804k
Colombia,1948,11.2M
Comoros,1948,158k
Cape Verde,1948,187k
Costa Rica,1948,865k
Cuba,1948,5.67M
Cyprus,1948,483k
Czech Republic,1948,8.83M
Germany,1948,69.8M
Djibouti,1948,59.9k
Dominica,1948,49.2k
Denmark,1948,4.19M
Dominican Republic,1948,2.23M
Algeria,1948,8.73M
Ecuador,1948,3.31M
Egypt,1948,20.1M
Eritrea,1948,787k
Spain,1948,27.6M
Estonia,1948,1.1M
Ethiopia,1948,17.4M
Finland,1948,3.94M
Fiji,1948,299k
France,1948,41.4M
"Micronesia, Fed. Sts.",1948,31.3k
Gabon,1948,462k
UK,1948,49.7M
Georgia,1948,3.42M
Ghana,1948,4.86M
Guinea,1948,2.91M
Gambia,1948,296k
Guinea-Bissau,1948,527k
Equatorial Guinea,1948,212k
Greece,1948,7.57M
Grenada,1948,78.3k
Guatemala,1948,2.91M
Guyana,1948,399k
"Hong Kong, China",1948,1.82M
Honduras,1948,1.48M
Holy See,1948,905
Croatia,1948,3.81M
Haiti,1948,3.18M
Hungary,1948,9.29M
Indonesia,1948,66.5M
India,1948,346M
Ireland,1948,2.92M
Iran,1948,16M
Iraq,1948,5.31M
Iceland,1948,138k
Israel,1948,1.19M
Italy,1948,45.8M
Jamaica,1948,1.37M
Jordan,1948,393k
Japan,1948,84.2M
Kazakhstan,1948,6.54M
Kenya,1948,5.53M
Kyrgyz Republic,1948,1.71M
Cambodia,1948,4.09M
Kiribati,1948,37.1k
St. Kitts and Nevis,1948,45.8k
South Korea,1948,18.8M
Kuwait,1948,146k
Lao,1948,1.53M
Lebanon,1948,1.29M
Liberia,1948,883k
Libya,1948,1.07M
St. Lucia,1948,90.9k
Liechtenstein,1948,13.5k
Sri Lanka,1948,7.46M
Lesotho,1948,559k
Lithuania,1948,2.41M
Luxembourg,1948,296k
Latvia,1948,1.91M
Morocco,1948,8.61M
Monaco,1948,20.3k
Moldova,1948,2.46M
Madagascar,1948,3.8M
Maldives,1948,74.6k
Mexico,1948,25.9M
Marshall Islands,1948,14.7k
North Macedonia,1948,1.23M
Mali,1948,4.54M
Malta,1948,288k
Myanmar,1948,17.2M
Montenegro,1948,403k
Mongolia,1948,770k
Mozambique,1948,5.7M
Mauritania,1948,632k
Mauritius,1948,505k
Malawi,1948,2.84M
Malaysia,1948,5.86M
Namibia,1948,495k
Niger,1948,2.49M
Nigeria,1948,35.9M
Nicaragua,1948,1.26M
Netherlands,1948,9.86M
Norway,1948,3.2M
Nepal,1948,7.82M
Nauru,1948,3290
New Zealand,1948,1.85M
Oman,1948,450k
Pakistan,1948,34.4M
Panama,1948,819k
Peru,1948,7.38M
Philippines,1948,17.9M
Palau,1948,7300
Papua New Guinea,1948,1.42M
Poland,1948,25.2M
North Korea,1948,10.8M
Portugal,1948,8.27M
Paraguay,1948,1.42M
Palestine,1948,915k
Qatar,1948,23.1k
Romania,1948,16.2M
Russia,1948,101M
Rwanda,1948,2.07M
Saudi Arabia,1948,1.66M
Sudan,1948,6.1M
Senegal,1948,2.45M
Singapore,1948,943k
Solomon Islands,1948,106k
Sierra Leone,1948,1.93M
El Salvador,1948,2.09M
San Marino,1948,13.1k
Somalia,1948,2.14M
Serbia,1948,5.8M
South Sudan,1948,2.46M
Sao Tome and Principe,1948,60.8k
Suriname,1948,189k
Slovak Republic,1948,3.42M
Slovenia,1948,1.42M
Sweden,1948,6.89M
Eswatini,1948,261k
Seychelles,1948,37.6k
Syria,1948,3.49M
Chad,1948,2.44M
Togo,1948,1.35M
Thailand,1948,19.3M
Tajikistan,1948,1.48M
Turkmenistan,1948,1.23M
Timor-Leste,1948,412k
Tonga,1948,46.7k
Trinidad and Tobago,1948,613k
Tunisia,1948,3.49M
Turkey,1948,20.2M
Tuvalu,1948,4700
Taiwan,1948,6.57M
Tanzania,1948,7.31M
Uganda,1948,5.52M
Ukraine,1948,36.5M
Uruguay,1948,2.18M
USA,1948,150M
Uzbekistan,1948,6.05M
St. Vincent and the Grenadines,1948,60.3k
Venezuela,1948,5.15M
Vietnam,1948,23.8M
Vanuatu,1948,50.5k
Samoa,1948,84.5k
Yemen,1948,4.5M
South Africa,1948,12.5M
Zambia,1948,2.23M
Zimbabwe,1948,2.67M
Afghanistan,1949,7.65M
Angola,1949,4.47M
Albania,1949,1.22M
Andorra,1949,5880
UAE,1949,73k
Argentina,1949,16.7M
Armenia,1949,1.36M
Antigua and Barbuda,1949,44.9k
Australia,1949,8.03M
Austria,1949,6.92M
Azerbaijan,1949,3.08M
Burundi,1949,2.21M
Belgium,1949,8.58M
Benin,1949,2.21M
Burkina Faso,1949,4.15M
Bangladesh,1949,40.7M
Bulgaria,1949,7.19M
Bahrain,1949,116k
Bahamas,1949,81.8k
Bosnia and Herzegovina,1949,2.66M
Belarus,1949,7.07M
Belize,1949,67.7k
Bolivia,1949,3.06M
Brazil,1949,52M
Barbados,1949,208k
Brunei,1949,46.8k
Bhutan,1949,173k
Botswana,1949,405k
Central African Republic,1949,1.42M
Canada,1949,13.4M
Switzerland,1949,4.64M
Chile,1949,6.5M
China,1949,538M
Cote d'Ivoire,1949,2.67M
Cameroon,1949,4.25M
"Congo, Dem. Rep.",1949,12.1M
"Congo, Rep.",1949,819k
Colombia,1949,11.5M
Comoros,1949,160k
Cape Verde,1949,185k
Costa Rica,1949,895k
Cuba,1949,5.8M
Cyprus,1949,488k
Czech Republic,1949,8.87M
Germany,1949,69.8M
Djibouti,1949,61k
Dominica,1949,49.7k
Denmark,1949,4.23M
Dominican Republic,1949,2.3M
Algeria,1949,8.87M
Ecuador,1949,3.41M
Egypt,1949,20.6M
Eritrea,1949,800k
Spain,1949,27.8M
Estonia,1949,1.1M
Ethiopia,1949,17.5M
Finland,1949,3.97M
Fiji,1949,304k
France,1949,41.6M
"Micronesia, Fed. Sts.",1949,31.6k
Gabon,1949,468k
UK,1949,49.9M
Georgia,1949,3.46M
Ghana,1949,4.96M
Guinea,1949,2.96M
Gambia,1949,301k
Guinea-Bissau,1949,536k
Equatorial Guinea,1949,220k
Greece,1949,7.6M
Grenada,1949,77.5k
Guatemala,1949,3M
Guyana,1949,408k
"Hong Kong, China",1949,1.9M
Honduras,1949,1.52M
Holy See,1949,905
Croatia,1949,3.84M
Haiti,1949,3.22M
Hungary,1949,9.31M
Indonesia,1949,67.6M
India,1949,345M
Ireland,1949,2.92M
Iran,1949,16.2M
Iraq,1949,5.48M
Iceland,1949,140k
Israel,1949,1.24M
Italy,1949,46.1M
Jamaica,1949,1.39M
Jordan,1949,416k
Japan,1949,85.3M
Kazakhstan,1949,6.64M
Kenya,1949,5.64M
Kyrgyz Republic,1949,1.73M
Cambodia,1949,4.23M
Kiribati,1949,37.4k
St. Kitts and Nevis,1949,46.5k
South Korea,1949,19.3M
Kuwait,1949,149k
Lao,1949,1.61M
Lebanon,1949,1.32M
Liberia,1949,900k
Libya,1949,1.1M
St. Lucia,1949,91.9k
Liechtenstein,1949,13.6k
Sri Lanka,1949,7.63M
Lesotho,1949,570k
Lithuania,1949,2.42M
Luxembourg,1949,296k
Latvia,1949,1.91M
Morocco,1949,8.76M
Monaco,1949,19.9k
Moldova,1949,2.49M
Madagascar,1949,3.88M
Maldives,1949,74.4k
Mexico,1949,26.7M
Marshall Islands,1949,13.6k
North Macedonia,1949,1.24M
Mali,1949,4.61M
Malta,1949,292k
Myanmar,1949,17.5M
Montenegro,1949,402k
Mongolia,1949,774k
Mozambique,1949,5.81M
Mauritania,1949,644k
Mauritius,1949,514k
Malawi,1949,2.9M
Malaysia,1949,5.97M
Namibia,1949,504k
Niger,1949,2.54M
Nigeria,1949,36.6M
Nicaragua,1949,1.29M
Netherlands,1949,9.98M
Norway,1949,3.23M
Nepal,1949,8.13M
Nauru,1949,3340
New Zealand,1949,1.88M
Oman,1949,453k
Pakistan,1949,35.1M
Panama,1949,840k
Peru,1949,7.52M
Philippines,1949,18.4M
Palau,1949,7370
Papua New Guinea,1949,1.49M
Poland,1949,24.9M
North Korea,1949,11M
Portugal,1949,8.35M
Paraguay,1949,1.46M
Palestine,1949,934k
Qatar,1949,23.6k
Romania,1949,16.3M
Russia,1949,102M
Rwanda,1949,2.11M
Saudi Arabia,1949,1.68M
Sudan,1949,6.13M
Senegal,1949,2.5M
Singapore,1949,976k
Solomon Islands,1949,107k
Sierra Leone,1949,1.97M
El Salvador,1949,2.14M
San Marino,1949,13k
Somalia,1949,2.17M
Serbia,1949,5.91M
South Sudan,1949,2.47M
Sao Tome and Principe,1949,60.8k
Suriname,1949,192k
Slovak Republic,1949,3.44M
Slovenia,1949,1.44M
Sweden,1949,6.96M
Eswatini,1949,266k
Seychelles,1949,37.9k
Syria,1949,3.54M
Chad,1949,2.48M
Togo,1949,1.38M
Thailand,1949,19.9M
Tajikistan,1949,1.5M
Turkmenistan,1949,1.25M
Timor-Leste,1949,413k
Tonga,1949,48.1k
Trinidad and Tobago,1949,631k
Tunisia,1949,3.55M
Turkey,1949,20.6M
Tuvalu,1949,4730
Taiwan,1949,7.09M
Tanzania,1949,7.46M
Uganda,1949,5.63M
Ukraine,1949,36.9M
Uruguay,1949,2.21M
USA,1949,152M
Uzbekistan,1949,6.13M
St. Vincent and the Grenadines,1949,60.9k
Venezuela,1949,5.31M
Vietnam,1949,24.5M
Vanuatu,1949,50.9k
Samoa,1949,86.3k
Yemen,1949,4.55M
South Africa,1949,12.8M
Zambia,1949,2.27M
Zimbabwe,1949,2.72M
Afghanistan,1950,7.78M
Angola,1950,4.55M
Albania,1950,1.25M
Andorra,1950,6000
UAE,1950,74.5k
Argentina,1950,17M
Armenia,1950,1.38M
Antigua and Barbuda,1950,45.4k
Australia,1950,8.18M
Austria,1950,6.94M
Azerbaijan,1950,3.13M
Burundi,1950,2.25M
Belgium,1950,8.62M
Benin,1950,2.25M
Burkina Faso,1950,4.21M
Bangladesh,1950,41.2M
Bulgaria,1950,7.25M
Bahrain,1950,117k
Bahamas,1950,83.5k
Bosnia and Herzegovina,1950,2.69M
Belarus,1950,7.13M
Belize,1950,69.1k
Bolivia,1950,3.09M
Brazil,1950,53.4M
Barbados,1950,210k
Brunei,1950,48.3k
Bhutan,1950,170k
Botswana,1950,414k
Central African Republic,1950,1.44M
Canada,1950,13.7M
Switzerland,1950,4.69M
Chile,1950,6.63M
China,1950,544M
Cote d'Ivoire,1950,2.74M
Cameroon,1950,4.33M
"Congo, Dem. Rep.",1950,12.3M
"Congo, Rep.",1950,835k
Colombia,1950,11.8M
Comoros,1950,162k
Cape Verde,1950,185k
Costa Rica,1950,927k
Cuba,1950,5.92M
Cyprus,1950,494k
Czech Republic,1950,8.92M
Germany,1950,69.8M
Djibouti,1950,62.3k
Dominica,1950,50.2k
Denmark,1950,4.27M
Dominican Republic,1950,2.38M
Algeria,1950,9.02M
Ecuador,1950,3.52M
Egypt,1950,21.1M
Eritrea,1950,815k
Spain,1950,28.1M
Estonia,1950,1.1M
Ethiopia,1950,17.7M
Finland,1950,4.01M
Fiji,1950,310k
France,1950,41.9M
"Micronesia, Fed. Sts.",1950,32.1k
Gabon,1950,473k
UK,1950,50.1M
Georgia,1950,3.5M
Ghana,1950,5.08M
Guinea,1950,3.01M
Gambia,1950,307k
Guinea-Bissau,1950,544k
Equatorial Guinea,1950,227k
Greece,1950,7.65M
Grenada,1950,77.3k
Guatemala,1950,3.1M
Guyana,1950,418k
"Hong Kong, China",1950,1.98M
Honduras,1950,1.56M
Holy See,1950,899
Croatia,1950,3.86M
Haiti,1950,3.27M
Hungary,1950,9.34M
Indonesia,1950,68.8M
India,1950,346M
Ireland,1950,2.91M
Iran,1950,16.5M
Iraq,1950,5.65M
Iceland,1950,143k
Israel,1950,1.29M
Italy,1950,46.4M
Jamaica,1950,1.41M
Jordan,1950,439k
Japan,1950,86.4M
Kazakhstan,1950,6.79M
Kenya,1950,5.77M
Kyrgyz Republic,1950,1.75M
Cambodia,1950,4.38M
Kiribati,1950,37.8k
St. Kitts and Nevis,1950,47.2k
South Korea,1950,19.8M
Kuwait,1950,154k
Lao,1950,1.68M
Lebanon,1950,1.35M
Liberia,1950,919k
Libya,1950,1.13M
St. Lucia,1950,93k
Liechtenstein,1950,13.8k
Sri Lanka,1950,7.81M
Lesotho,1950,580k
Lithuania,1950,2.43M
Luxembourg,1950,297k
Latvia,1950,1.92M
Morocco,1950,8.94M
Monaco,1950,19.7k
Moldova,1950,2.53M
Madagascar,1950,3.96M
Maldives,1950,74.4k
Mexico,1950,27.6M
Marshall Islands,1950,13k
North Macedonia,1950,1.25M
Mali,1950,4.7M
Malta,1950,295k
Myanmar,1950,17.7M
Montenegro,1950,403k
Mongolia,1950,782k
Mozambique,1950,5.91M
Mauritania,1950,658k
Mauritius,1950,526k
Malawi,1950,2.95M
Malaysia,1950,6.1M
Namibia,1950,515k
Niger,1950,2.6M
Nigeria,1950,37.3M
Nicaragua,1950,1.33M
Netherlands,1950,10.1M
Norway,1950,3.27M
Nepal,1950,8.4M
Nauru,1950,3410
New Zealand,1950,1.91M
Oman,1950,457k
Pakistan,1950,35.8M
Panama,1950,861k
Peru,1950,7.68M
Philippines,1950,18.8M
Palau,1950,7470
Papua New Guinea,1950,1.54M
Poland,1950,24.8M
North Korea,1950,11.1M
Portugal,1950,8.42M
Paraguay,1950,1.5M
Palestine,1950,945k
Qatar,1950,24.3k
Romania,1950,16.4M
Russia,1950,103M
Rwanda,1950,2.16M
Saudi Arabia,1950,1.7M
Sudan,1950,6.19M
Senegal,1950,2.56M
Singapore,1950,1.01M
Solomon Islands,1950,109k
Sierra Leone,1950,2M
El Salvador,1950,2.18M
San Marino,1950,12.9k
Somalia,1950,2.21M
Serbia,1950,6.01M
South Sudan,1950,2.49M
Sao Tome and Principe,1950,60.9k
Suriname,1950,196k
Slovak Republic,1950,3.47M
Slovenia,1950,1.45M
Sweden,1950,7.02M
Eswatini,1950,272k
Seychelles,1950,38.3k
Syria,1950,3.61M
Chad,1950,2.53M
Togo,1950,1.4M
Thailand,1950,20.4M
Tajikistan,1950,1.53M
Turkmenistan,1950,1.27M
Timor-Leste,1950,415k
Tonga,1950,49.7k
Trinidad and Tobago,1950,649k
Tunisia,1950,3.61M
Turkey,1950,21M
Tuvalu,1950,4770
Taiwan,1950,7.6M
Tanzania,1950,7.63M
Uganda,1950,5.75M
Ukraine,1950,37.3M
Uruguay,1950,2.23M
USA,1950,154M
Uzbekistan,1950,6.24M
St. Vincent and the Grenadines,1950,61.7k
Venezuela,1950,5.49M
Vietnam,1950,25.1M
Vanuatu,1950,51.5k
Samoa,1950,88.3k
Yemen,1950,4.62M
South Africa,1950,13M
Zambia,1950,2.32M
Zimbabwe,1950,2.79M
Afghanistan,1951,7.88M
Angola,1951,4.6M
Albania,1951,1.28M
Andorra,1951,5820
UAE,1951,79.5k
Argentina,1951,17.4M
Armenia,1951,1.42M
Antigua and Barbuda,1951,46.4k
Australia,1951,8.42M
Austria,1951,6.93M
Azerbaijan,1951,3.19M
Burundi,1951,2.31M
Belgium,1951,8.66M
Benin,1951,2.27M
Burkina Faso,1951,4.26M
Bangladesh,1951,42M
Bulgaria,1951,7.31M
Bahrain,1951,121k
Bahamas,1951,84.6k
Bosnia and Herzegovina,1951,2.73M
Belarus,1951,7.19M
Belize,1951,71.1k
Bolivia,1951,3.14M
Brazil,1951,55M
Barbados,1951,213k
Brunei,1951,51.2k
Bhutan,1951,175k
Botswana,1951,424k
Central African Republic,1951,1.46M
Canada,1951,14.1M
Switzerland,1951,4.75M
Chile,1951,6.76M
China,1951,554M
Cote d'Ivoire,1951,2.81M
Cameroon,1951,4.4M
"Congo, Dem. Rep.",1951,12.5M
"Congo, Rep.",1951,854k
Colombia,1951,12.1M
Comoros,1951,166k
Cape Verde,1951,187k
Costa Rica,1951,958k
Cuba,1951,6.04M
Cyprus,1951,501k
Czech Republic,1951,9M
Germany,1951,69.8M
Djibouti,1951,64.3k
Dominica,1951,50.4k
Denmark,1951,4.3M
Dominican Republic,1951,2.45M
Algeria,1951,9.27M
Ecuador,1951,3.61M
Egypt,1951,21.6M
Eritrea,1951,827k
Spain,1951,28.2M
Estonia,1951,1.12M
Ethiopia,1951,18M
Finland,1951,4.05M
Fiji,1951,316k
France,1951,42.3M
"Micronesia, Fed. Sts.",1951,33k
Gabon,1951,476k
UK,1951,50.3M
Georgia,1951,3.54M
Ghana,1951,5.23M
Guinea,1951,3.06M
Gambia,1951,314k
Guinea-Bissau,1951,550k
Equatorial Guinea,1951,231k
Greece,1951,7.71M
Grenada,1951,77.9k
Guatemala,1951,3.18M
Guyana,1951,429k
"Hong Kong, China",1951,2.07M
Honduras,1951,1.6M
Holy See,1951,892
Croatia,1951,3.91M
Haiti,1951,3.31M
Hungary,1951,9.42M
Indonesia,1951,70.3M
India,1951,354M
Ireland,1951,2.94M
Iran,1951,16.9M
Iraq,1951,5.77M
Iceland,1951,145k
Israel,1951,1.35M
Italy,1951,46.8M
Jamaica,1951,1.45M
Jordan,1951,471k
Japan,1951,87.8M
Kazakhstan,1951,7.02M
Kenya,1951,5.89M
Kyrgyz Republic,1951,1.79M
Cambodia,1951,4.48M
Kiribati,1951,38.6k
St. Kitts and Nevis,1951,48.3k
South Korea,1951,19.9M
Kuwait,1951,158k
Lao,1951,1.73M
Lebanon,1951,1.39M
Liberia,1951,936k
Libya,1951,1.15M
St. Lucia,1951,94k
Liechtenstein,1951,14k
Sri Lanka,1951,7.96M
Lesotho,1951,590k
Lithuania,1951,2.46M
Luxembourg,1951,298k
Latvia,1951,1.93M
Morocco,1951,9.16M
Monaco,1951,20.3k
Moldova,1951,2.57M
Madagascar,1951,4.06M
Maldives,1951,75.7k
Mexico,1951,28.3M
Marshall Islands,1951,13.1k
North Macedonia,1951,1.27M
Mali,1951,4.77M
Malta,1951,300k
Myanmar,1951,18.1M
Montenegro,1951,410k
Mongolia,1951,794k
Mozambique,1951,5.98M
Mauritania,1951,671k
Mauritius,1951,541k
Malawi,1951,3M
Malaysia,1951,6.26M
Namibia,1951,520k
Niger,1951,2.68M
Nigeria,1951,38M
Nicaragua,1951,1.37M
Netherlands,1951,10.3M
Norway,1951,3.3M
Nepal,1951,8.57M
Nauru,1951,3510
New Zealand,1951,1.95M
Oman,1951,463k
Pakistan,1951,36.6M
Panama,1951,882k
Peru,1951,7.89M
Philippines,1951,19.6M
Palau,1951,7650
Papua New Guinea,1951,1.57M
Poland,1951,25.2M
North Korea,1951,10.6M
Portugal,1951,8.47M
Paraguay,1951,1.54M
Palestine,1951,953k
Qatar,1951,25.1k
Romania,1951,16.6M
Russia,1951,105M
Rwanda,1951,2.24M
Saudi Arabia,1951,1.76M
Sudan,1951,6.38M
Senegal,1951,2.62M
Singapore,1951,1.07M
Solomon Islands,1951,111k
Sierra Leone,1951,2.02M
El Salvador,1951,2.24M
San Marino,1951,13.1k
Somalia,1951,2.28M
Serbia,1951,6.07M
South Sudan,1951,2.53M
Sao Tome and Principe,1951,61.8k
Suriname,1951,201k
Slovak Republic,1951,3.53M
Slovenia,1951,1.46M
Sweden,1951,7.07M
Eswatini,1951,279k
Seychelles,1951,38.7k
Syria,1951,3.68M
Chad,1951,2.57M
Togo,1951,1.42M
Thailand,1951,21M
Tajikistan,1951,1.59M
Turkmenistan,1951,1.29M
Timor-Leste,1951,418k
Tonga,1951,51k
Trinidad and Tobago,1951,666k
Tunisia,1951,3.68M
Turkey,1951,21.6M
Tuvalu,1951,4930
Taiwan,1951,7.86M
Tanzania,1951,7.81M
Uganda,1951,5.91M
Ukraine,1951,37.8M
Uruguay,1951,2.26M
USA,1951,156M
Uzbekistan,1951,6.39M
St. Vincent and the Grenadines,1951,63.3k
Venezuela,1951,5.73M
Vietnam,1951,25.6M
Vanuatu,1951,52.4k
Samoa,1951,90.5k
Yemen,1951,4.68M
South Africa,1951,13.3M
Zambia,1951,2.39M
Zimbabwe,1951,2.88M
Afghanistan,1952,7.99M
Angola,1952,4.65M
Albania,1952,1.31M
Andorra,1952,5460
UAE,1952,84.8k
Argentina,1952,17.7M
Armenia,1952,1.45M
Antigua and Barbuda,1952,47.4k
Australia,1952,8.63M
Austria,1952,6.93M
Azerbaijan,1952,3.25M
Burundi,1952,2.36M
Belgium,1952,8.7M
Benin,1952,2.29M
Burkina Faso,1952,4.31M
Bangladesh,1952,42.9M
Bulgaria,1952,7.36M
Bahrain,1952,124k
Bahamas,1952,86.2k
Bosnia and Herzegovina,1952,2.77M
Belarus,1952,7.26M
Belize,1952,73.3k
Bolivia,1952,3.19M
Brazil,1952,56.7M
Barbados,1952,217k
Brunei,1952,54.2k
Bhutan,1952,179k
Botswana,1952,434k
Central African Republic,1952,1.48M
Canada,1952,14.5M
Switzerland,1952,4.81M
Chile,1952,6.89M
China,1952,565M
Cote d'Ivoire,1952,2.89M
Cameroon,1952,4.46M
"Congo, Dem. Rep.",1952,12.8M
"Congo, Rep.",1952,873k
Colombia,1952,12.4M
Comoros,1952,169k
Cape Verde,1952,189k
Costa Rica,1952,992k
Cuba,1952,6.16M
Cyprus,1952,509k
Czech Republic,1952,9.08M
Germany,1952,69.8M
Djibouti,1952,66.4k
Dominica,1952,50.8k
Denmark,1952,4.33M
Dominican Republic,1952,2.53M
Algeria,1952,9.52M
Ecuador,1952,3.7M
Egypt,1952,22.1M
Eritrea,1952,840k
Spain,1952,28.4M
Estonia,1952,1.13M
Ethiopia,1952,18.3M
Finland,1952,4.09M
Fiji,1952,323k
France,1952,42.8M
"Micronesia, Fed. Sts.",1952,33.9k
Gabon,1952,479k
UK,1952,50.5M
Georgia,1952,3.59M
Ghana,1952,5.39M
Guinea,1952,3.11M
Gambia,1952,323k
Guinea-Bissau,1952,554k
Equatorial Guinea,1952,235k
Greece,1952,7.78M
Grenada,1952,78.9k
Guatemala,1952,3.26M
Guyana,1952,441k
"Hong Kong, China",1952,2.16M
Honduras,1952,1.65M
Holy See,1952,887
Croatia,1952,3.96M
Haiti,1952,3.37M
Hungary,1952,9.5M
Indonesia,1952,71.9M
India,1952,362M
Ireland,1952,2.94M
Iran,1952,17.3M
Iraq,1952,5.91M
Iceland,1952,148k
Israel,1952,1.41M
Italy,1952,47M
Jamaica,1952,1.48M
Jordan,1952,506k
Japan,1952,89.1M
Kazakhstan,1952,7.26M
Kenya,1952,6.03M
Kyrgyz Republic,1952,1.82M
Cambodia,1952,4.58M
Kiribati,1952,39.4k
St. Kitts and Nevis,1952,49.4k
South Korea,1952,20.2M
Kuwait,1952,163k
Lao,1952,1.77M
Lebanon,1952,1.43M
Liberia,1952,955k
Libya,1952,1.16M
St. Lucia,1952,94.4k
Liechtenstein,1952,14.2k
Sri Lanka,1952,8.11M
Lesotho,1952,602k
Lithuania,1952,2.49M
Luxembourg,1952,300k
Latvia,1952,1.95M
Morocco,1952,9.39M
Monaco,1952,20.6k
Moldova,1952,2.62M
Madagascar,1952,4.16M
Maldives,1952,77.1k
Mexico,1952,29.1M
Marshall Islands,1952,13.2k
North Macedonia,1952,1.29M
Mali,1952,4.84M
Malta,1952,305k
Myanmar,1952,18.4M
Montenegro,1952,419k
Mongolia,1952,807k
Mozambique,1952,6.05M
Mauritania,1952,685k
Mauritius,1952,557k
Malawi,1952,3.06M
Malaysia,1952,6.42M
Namibia,1952,527k
Niger,1952,2.77M
Nigeria,1952,38.7M
Nicaragua,1952,1.41M
Netherlands,1952,10.4M
Norway,1952,3.33M
Nepal,1952,8.75M
Nauru,1952,3610
New Zealand,1952,2M
Oman,1952,469k
Pakistan,1952,37.4M
Panama,1952,904k
Peru,1952,8.12M
